taxonID,record_id,best_match,num_16s,nstd,Kingdom,Phylum,Class,Order,Family,Genus
5c85f0eadec2e42662451c3e12c421ff,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.00399466413457873,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
5d63e13631351d4419184dbace185277,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.045157275950579,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium
6a1b1c730ba846eaacc148a9f9c56dde,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.116111183252923,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
814759f752594b694bd3f3031f083954,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.0242936218432341,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Catellatospora
82964bc0514eba83649de959c2c5ec6e,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.0579598627792781,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
8545aa9d5611f5b34635b59cbf0d88c2,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.120776828159258,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
cd4f25ce3c6d403c9a881062c24d108a,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.0161080017077701,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
db7f8eef52cb253f2ece6efc1bd31f33,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.0284201797087046,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
de16c5305d39b88c8cd732cab52e270a,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.120776828159258,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
f4b4e0e1dd233f27be5aff9a563e4304,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0.10228590698627,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
f580751fc06efaf8fd5c8dca6e83cbfc,GCF_000177655.2,Micromonospora sp. L5|GCF_000177655.2|NC_014815.1|Chromosome: ANONYMOUS|3562620..3564144 +,3,0,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
0f89a4c7c95250326295a5b67741094d,GCF_009671205.1,Micromonospora terminaliae|GCF_009671205.1|NZ_CP045309.1|Chromosome: ANONYMOUS|1229780..1231305 +,3,0.0242936218432344,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
1b8661c4fe3efacf52a557d4ca0f2f30,GCF_009671205.1,Micromonospora terminaliae|GCF_009671205.1|NZ_CP045309.1|Chromosome: ANONYMOUS|1229780..1231305 +,3,0.0579598627792779,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unknown Micromonosporaceae
5ca6c858609b2e7889ad0ccab0e9385a,GCF_009671205.1,Micromonospora terminaliae|GCF_009671205.1|NZ_CP045309.1|Chromosome: ANONYMOUS|1229780..1231305 +,3,0.0242936218432341,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
af976891ceaad51febf6fce290b751e8,GCF_009671205.1,Micromonospora terminaliae|GCF_009671205.1|NZ_CP045309.1|Chromosome: ANONYMOUS|1229780..1231305 +,3,0.0325695678859858,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Virgisporangium
0419ea4b23bc9df40a4d7c517188d1b3,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0.02018964443476,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
23ee4b443d59594233b524e26a6574d3,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0.0409378555389584,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
475b99378137b81eeb7961b86b152e17,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
754f3b17232fad9e5d41ac890941d4bf,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0.0161080017077703,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
773cc600ff56a7dc9997544a64d24f5a,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0.0242936218432346,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
8ccea575faa44995b92ae3bc53021fac,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0.0161080017077704,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
9d5bff928172aa1742078cf462efcfe6,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0.0494005687404704,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola
ec22c5d51c57d2469201243c7a47dcb9,GCF_002741015.1,Microvirga ossetica|GCF_002741015.1|NZ_CP016616.1|Chromosome: ANONYMOUS|100178..101672 +,4,0.0494005687404703,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola
4e1def86ade8c21f87fca2e34c8ceedf,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.0494005687404703,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unknown Beijerinckiaceae
563047b480fa24668c4b67e5196ec5a7,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.0536680055737282,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unknown Beijerinckiaceae
64052f56432e2de2293bb6f2b3073bde,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.0201896444347596,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unknown Beijerinckiaceae
71be80ae74ef7fe741d1830eadc2519c,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.0494005687404703,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unknown Beijerinckiaceae
7440b68e1d45ae00a0115d143f7d6ecd,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.0284201797087053,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unknown Beijerinckiaceae
7819df77167c4e221d61f9806bf48538,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.01610800170777,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
828cd17c8770186a5613bb1984f2cf70,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.0409378555389584,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,unknown Beijerinckiaceae
a1db69f0f1c77475baee58aa6abe4ff0,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.028420179708705,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
e093bc6f68492d240a108b56d54194ed,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.0201896444347597,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
fc2ce046b4d603187f88466cc00ff637,GCF_009363855.1,Microvirga thermotolerans|GCF_009363855.1|NZ_CP045423.1|Chromosome: ANONYMOUS|754563..756049 +,2,0.02018964443476,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
58ddc650a85f7a4b6d1614a8129541e3,GCF_001931535.1,Minicystis rosea|GCF_001931535.1|NZ_CP016211.1|Chromosome: ANONYMOUS|15979427..15980986 +,4,0.0536680055737281,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis
a7a3095b284e9daee973d802bdae4ecb,GCF_001653795.1,Mitsuaria sp. 7|GCF_001653795.1|NZ_CP011514.1|Chromosome: ANONYMOUS|5817014..5818542 +,2,0.0120484518777365,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter
06873db364fa9c754eb609debdeaffe9,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0325695678859863,Bacteria,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales
1b06f2a46b0d567bcd594d7863ca7a5a,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter
3555a5aaca464d4f9c2c1ae86c3e0a18,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0494005687404703,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans
47c9fe36455daceb0a23eee1a1c691db,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.00399466413457872,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter
6d2a43975570769404a60e85bce9f2c7,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0409378555389581,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
7b041549d9605ba6136a6520191093e6,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0242936218432344,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,unknown Geodermatophilaceae
8f308cb156f015e58b373ca69156a4f2,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.00399466413457872,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter
ab4efcd8833c41b8b537f4fe79181fb7,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0325695678859863,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
be2191b071834b9819f82482df8bc936,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0201896444347596,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
c14837e3b78dc07e69dcafa9c5786be8,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0367420403999727,Bacteria,Actinobacteria,Actinobacteria,Frankiales,unknown Frankiales,unknown Frankiales
e5828afa6ad3f5f41de4eb77682ac7b3,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.01610800170777,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
ef594d9f02b6a394211e07f102107896,GCF_000306785.1,Modestobacter marinus|GCF_000306785.1|NC_017955.1|Chromosome: ANONYMOUS|186071..187590 +,3,0.0325695678859863,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus
0f2d4c8e5802e08f9f870c0ba13217c4,GCF_001267405.1,Moorella thermoacetica|GCF_001267405.1|NZ_CP012369.1|Chromosome: ANONYMOUS|147639..149214 +,1,0.174111085805388,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,unknown SAR202 clade,unknown SAR202 clade
1a0a40dcebb8a02c55ebd6f116f4cb1b,GCF_001267405.1,Moorella thermoacetica|GCF_001267405.1|NZ_CP012369.1|Chromosome: ANONYMOUS|147639..149214 +,1,0.169102719948428,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,unknown RBG-13-54-9,unknown RBG-13-54-9
1b300548237fd8a9748c6e05393f48f3,GCF_001267405.1,Moorella thermoacetica|GCF_001267405.1|NZ_CP012369.1|Chromosome: ANONYMOUS|147639..149214 +,1,0.19966722096879,Bacteria,Rokubacteria,NC10,Rokubacteriales,unknown Rokubacteriales,unknown Rokubacteriales
542ea6ece0dd5215ea54256edc3120da,GCF_001267405.1,Moorella thermoacetica|GCF_001267405.1|NZ_CP012369.1|Chromosome: ANONYMOUS|147639..149214 +,1,0.159185220067398,Bacteria,Acidobacteria,Subgroup 11,unknown Subgroup 11,unknown Subgroup 11,unknown Subgroup 11
b00926a823ff1479dfea017c6614ac96,GCF_001267405.1,Moorella thermoacetica|GCF_001267405.1|NZ_CP012369.1|Chromosome: ANONYMOUS|147639..149214 +,1,0.178926016229756,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Elev-16S-1166
f78986924836c0e66f8b3b9dbdd21de7,GCF_001267405.1,Moorella thermoacetica|GCF_001267405.1|NZ_CP012369.1|Chromosome: ANONYMOUS|147639..149214 +,1,0.174111085805388,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,unknown RBG-13-54-9,unknown RBG-13-54-9
3a0ca9ec46256583988560aa4a74fa90,GCF_007971025.1,Mucilaginibacter ginsenosidivorans|GCF_007971025.1|NZ_CP042436.1|Chromosome: ANONYMOUS|2013170..2014691 +,2,0.0242936218432344,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
41394141b23b8a854ead5102b51582d0,GCF_007971025.1,Mucilaginibacter ginsenosidivorans|GCF_007971025.1|NZ_CP042436.1|Chromosome: ANONYMOUS|2013170..2014691 +,2,0.0494005687404702,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
2fd72ea03b3123c81356b9777a2664c9,GCF_013283875.1,Mucilaginibacter sp. G2-14|GCF_013283875.1|NZ_CP054139.1|Chromosome: ANONYMOUS|1166765..1168288 +,2,0.0242936218432344,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
694ba115c3c8d444ebc955a62acbd795,GCF_013283875.1,Mucilaginibacter sp. G2-14|GCF_013283875.1|NZ_CP054139.1|Chromosome: ANONYMOUS|1166765..1168288 +,2,0.0284201797087052,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
2308e6830ea4733f2ffc1faa8ff34f7b,GCF_014127285.1,Mumia sp. ZJ1417|GCF_014127285.1|NZ_CP059901.1|Chromosome: ANONYMOUS|1941740..1943266 +,2,0.097733540960955,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
0fc920dfa61f9cfa1f7c3c4a71993116,GCF_010727945.1,Mycobacterium cookii|GCF_010727945.1|NZ_AP022569.1|Chromosome: ANONYMOUS|734917..736450 +,2,0.0161080017077699,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
8a46eecb8b36048b9b013d55097e12da,GCF_010727945.1,Mycobacterium cookii|GCF_010727945.1|NZ_AP022569.1|Chromosome: ANONYMOUS|734917..736450 +,2,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
3f87a508fa0367db64c6520ae0bd2161,GCF_010730575.1,Mycobacterium parmense|GCF_010730575.1|NZ_AP022614.1|Chromosome: ANONYMOUS|299904..301423 +,1,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
51e4570fab14359939bcff8a46546b02,GCF_000328565.1,Mycobacterium sp. JS623|GCF_000328565.1|NC_019966.1|Chromosome: ANONYMOUS|3049601..3051124 +,2,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
6cc2971e16fd9d5bd0cbe3797797a39e,GCF_010727725.1,Mycolicibacterium chitae|GCF_010727725.1|NZ_AP022604.1|Chromosome: ANONYMOUS|2898578..2900096 +,2,0.00801071998888303,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
f90121710692288bea9eff533cc8d16d,GCF_010727725.1,Mycolicibacterium chitae|GCF_010727725.1|NZ_AP022604.1|Chromosome: ANONYMOUS|2898578..2900096 +,2,0.00399466413457873,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
0693aff7fafb27b04e72088747e385ab,GCF_000266905.1,Mycolicibacterium chubuense NBB4|GCF_000266905.1|NC_018027.1|Chromosome: ANONYMOUS|2722528..2724052 +,2,0.00399466413457764,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
f3785a336bcee4cb44bf5a9a8649fe58,GCF_010731575.1,Mycolicibacterium monacense|GCF_010731575.1|NZ_AP022617.1|Chromosome: ANONYMOUS|1678114..1679635 +,2,0.00399466413457829,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
3d4b253385818dffc4c49f24a38d3ba7,GCF_010725725.1,Mycolicibacterium pulveris|GCF_010725725.1|NZ_AP022599.1|Chromosome: ANONYMOUS|3850990..3852515 +,2,0.00399466413457764,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
fcc12d94f448678c4a883a60eef9ab6e,GCF_010725725.1,Mycolicibacterium pulveris|GCF_010725725.1|NZ_AP022599.1|Chromosome: ANONYMOUS|3850990..3852515 +,2,0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
42beab9f694ad22868577ba36e976709,GCF_016313185.1,Mycolicibacterium sp. LJ126|GCF_016313185.1|NZ_CP066218.1|Chromosome: ANONYMOUS|2789080..2790600 +,2,0.012048451877736,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
03013a60df46631f4b7b797129a03fa7,GCF_014303395.1,Nakamurella sp. PAMC28650|GCF_014303395.1|NZ_CP060298.1|Chromosome: ANONYMOUS|2681647..2683175 +,2,0.120776828159258,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
10e41428af126e7cd98c78ab8e48b60b,GCF_014303395.1,Nakamurella sp. PAMC28650|GCF_014303395.1|NZ_CP060298.1|Chromosome: ANONYMOUS|2681647..2683175 +,2,0.0325695678859864,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,unknown Sporichthyaceae
46bf36d418859b2dca87709994699af6,GCF_014303395.1,Nakamurella sp. PAMC28650|GCF_014303395.1|NZ_CP060298.1|Chromosome: ANONYMOUS|2681647..2683175 +,2,0.0409378555389584,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,unknown Sporichthyaceae
5e486171d659bab8e371d6dac383d86e,GCF_014303395.1,Nakamurella sp. PAMC28650|GCF_014303395.1|NZ_CP060298.1|Chromosome: ANONYMOUS|2681647..2683175 +,2,0.0367420403999726,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,unknown Sporichthyaceae
93102924e3cefd0cb51b880826112f2f,GCF_014303395.1,Nakamurella sp. PAMC28650|GCF_014303395.1|NZ_CP060298.1|Chromosome: ANONYMOUS|2681647..2683175 +,2,0.0451572759505794,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,unknown Sporichthyaceae
e2513dae758c6628303e7e910f109bf4,GCF_014303395.1,Nakamurella sp. PAMC28650|GCF_014303395.1|NZ_CP060298.1|Chromosome: ANONYMOUS|2681647..2683175 +,2,0.0536680055737282,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,unknown Sporichthyaceae
eafca514d7880182d1100c1049104f87,GCF_014303395.1,Nakamurella sp. PAMC28650|GCF_014303395.1|NZ_CP060298.1|Chromosome: ANONYMOUS|2681647..2683175 +,2,0.0409378555389584,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,unknown Sporichthyaceae
84af2deef21a915404e23d326a1f8084,GCF_003860405.1,Nakamurella sp. s14-144|GCF_003860405.1|NZ_CP034170.1|Chromosome: ANONYMOUS|248070..249595 +,3,0.0409378555389582,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,unknown Sporichthyaceae
322600d479751bc17a4ea5177cb38122,GCF_003999735.1,Neobacillus mesonae|GCF_003999735.1|NZ_CP022572.1|Chromosome: ANONYMOUS|33072..34624 +,14,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
3935004e7bed045bafb1a1cdabba3710,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0579598627792784,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter
592d9c2c586a7bddcf6850ee6bc9d657,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0718859690922939,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas
594a937bc6540094314489378db7318a,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0579598627792783,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter
64e56b85756989fe048d67c41172e4eb,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.161333534712585,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,unknown env.OPS 17
a861e712494461053e40ddc621463fae,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0414470090059847,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas
bf1f35e30812cb807596ee5dce702231,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0944101844164909,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,unknown Chitinophagaceae
bf60b4e7cd77423cebd767c0d27ad056,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0763370207321614,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
d2ff557fb64571932aabee5e53918399,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0329723425655573,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,unknown Chitinophagaceae
d488cd8a29cbd18a0d331e6279fb7582,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.166350275825691,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,unknown env.OPS 17
fb082fb22239447499a68bc31cf6e810,GCF_001654455.1,Niabella ginsenosidivorans|GCF_001654455.1|NZ_CP015772.1|Chromosome: ANONYMOUS|991302..992828 +,2,0.0674611774968976,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter
04d0fd4ddc6108237aa361b29fb52117,GCF_000246855.1,Niastella koreensis GR20-10|GCF_000246855.1|NC_016609.1|Chromosome: ANONYMOUS|1184426..1185961 +,3,0.0494005687404704,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,unknown Chitinophagaceae
0bf92bb437f6f9d43836c214be326566,GCF_000246855.1,Niastella koreensis GR20-10|GCF_000246855.1|NC_016609.1|Chromosome: ANONYMOUS|1184426..1185961 +,3,0.0630623379075951,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
27b1a46d9338bf6f3d392f12b788bd6c,GCF_000246855.1,Niastella koreensis GR20-10|GCF_000246855.1|NC_016609.1|Chromosome: ANONYMOUS|1184426..1185961 +,3,0.0579598627792784,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
28a178fd704e9210f185288798edb038,GCF_000246855.1,Niastella koreensis GR20-10|GCF_000246855.1|NC_016609.1|Chromosome: ANONYMOUS|1184426..1185961 +,3,0.0842399236161518,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,unknown Chitinophagaceae
2c4792fc74528eafcd859f7c11d9cecd,GCF_000246855.1,Niastella koreensis GR20-10|GCF_000246855.1|NC_016609.1|Chromosome: ANONYMOUS|1184426..1185961 +,3,0.0536680055737282,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella
